Unnamed: 0,timestamp,cadence,gct,heart_rate,time
0,1709755134,0,0,0.0,0
1,1709755135,0,0,0.0,1
2,1709755136,0,0,0.0,2
3,1709755137,0,0,0.0,3
4,1709755138,0,0,0.0,4
5,1709755139,0,0,0.0,5
6,1709755140,0,0,0.0,6
7,1709755141,0,0,0.0,7
8,1709755142,0,0,0.0,8
9,1709755143,0,0,0.0,9
10,1709755144,0,0,0.0,10
11,1709755145,0,0,0.0,11
12,1709755146,0,0,0.0,12
13,1709755147,0,0,0.0,13
14,1709755148,0,0,0.0,14
15,1709755149,0,0,126.0,15
16,1709755150,0,0,126.0,16
17,1709755151,0,0,127.0,17
18,1709755152,0,0,126.0,18
19,1709755153,0,0,126.0,19
20,1709755154,0,0,126.0,20
21,1709755155,0,0,126.0,21
22,1709755156,0,0,126.0,22
23,1709755157,0,0,125.0,23
24,1709755158,0,0,125.0,24
25,1709755159,0,0,125.0,25
26,1709755160,0,0,124.0,26
27,1709755161,0,0,123.0,27
28,1709755162,0,0,123.0,28
29,1709755163,0,0,123.0,29
30,1709755164,0,0,122.0,30
31,1709755165,0,0,122.0,31
32,1709755166,0,0,122.0,32
